0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,label
-52.83169868022895,-1.1590072749463036,35.450458301506586,43.847128907079046,-25.81959768356459,-0.1970993558808184,-19.405964587637712,-6.660443623633943,-42.64526693744693,-5.8060156508865495,-9.651474886930718,18.45625250732978,-33.019924409723906,4.953591094033401,-31.991434691586765,-21.89720875871362,37.09160079140768,9.289971521521698,-6.707929237297597,-21.104802844978444,8.694576965034774,-5.291435189029185,15.809408237519625,8.406230816742067,-7.498279340005509,-8.255630235865414,-16.522586246921655,2.0132025617541505,-6.375391796792225,-0.5147180080318348,-8.450816771833003,-11.885802203655524,-9.509936158791076,-16.97825835018499,2.9604516701680352,-9.386176829117169,10.495681302523309,1.77985516052116,5.650167251791076,9.660791742886008,8.551526392183783,-2.477849195614765,0.0
-24.67067882018949,62.55576136074799,40.87672823443521,-5.999266480220615,-78.91646795240683,26.47666669516153,-59.70491576813833,-43.41565516985237,11.51778767752599,37.18047338256849,5.407755124908184,-37.3858472665546,20.74051334957249,12.145070279243695,45.396682675192416,22.93044784469937,-14.663436286697817,-16.936625614985893,20.63414294097753,10.626910149401851,21.80907416450325,-12.144217240113088,6.482665753401721,1.1400931480874523,21.37469903469672,-23.66851207331285,16.150301350645794,3.2503852926796566,-23.90857907562511,-1.1865619037254087,-24.86584638906235,0.8270029184845183,6.610495418471497,15.8533164356507,22.91429806305911,3.4817041630861274,-6.235640145165784,-3.7490043204137726,1.4640538324187566,-9.856445179414138,-2.355889543949293,3.223392660799676,0.0
49.70709347767374,28.69159782684218,21.95445171271704,-34.40259480191357,-12.205334290020485,22.90351752804695,38.86242969869946,-3.6541687248928,-44.28147487432791,14.19143976275364,-35.207692891570346,-30.222375798449097,-26.005160034133223,-28.2753510174894,7.737188236275721,-31.36636995300383,7.697486826469913,-7.772075944490965,8.743529867441245,3.968569000118807,-0.2004985581062096,-8.340722237476772,7.916746537410056,3.468019711209068,14.880596082117265,-17.033622426313013,4.44032666804081,-9.64880564632216,8.142842307190573,-8.561056321595805,-2.2130792955899303,2.054182388274992,0.9299457331868844,-15.191900257434604,-13.197662082451153,-0.9625718020739676,16.222208355242568,-0.6672191137597402,10.799695991432134,3.85600327231148,7.926570019794669,-0.4487390936582085,1.0
69.13201413358105,9.811776950280835,80.81212566781394,8.46015306472967,-35.89492557397005,29.94114991768456,10.172853370671282,32.96993623575535,-60.95436232586358,3.0538209713275863,-19.730017612336702,-20.73797466634685,-2.227154407261659,-26.29759982911412,-28.995683996528573,8.607778188112434,5.6299292740649785,-5.793707962440226,-21.47221639314577,-22.094426075263137,10.74484252325344,-10.264439751154852,-12.21084398338004,-0.4951827901386346,-8.198699582986665,5.403902641579727,11.532684039543383,4.327111004037095,7.875062137216862,-13.223693503604496,10.643965017227313,3.624916452867244,-22.57033304410628,10.263581817189262,-0.8530463973467484,10.81106305882156,-14.710197994126316,-2.2596187259077305,-13.251520061046364,-4.37428712929297,-16.12509586964563,9.258818518068969,0.0
272.81032983359614,-7.618727002686889,-74.3949160624437,44.58544683123193,33.201110934696175,-51.723305107169175,-91.28358903618027,-72.70402222153237,56.533809259971584,-6.028270520409118,4.171058392864278,9.835354908580934,-0.6238744942153821,-5.237851589546941,17.356158031831637,2.0183673325631992,-42.05381649074326,39.8810919002231,-10.116033493735465,-15.724071464271228,-1.7345202070825578,-0.974478859029222,-11.594272199689366,1.3684490976194008,6.549767628360224,-2.292391430947721,1.9304484722902768,13.255124142004115,-18.27251585221948,-0.7737728137264559,-10.372579698352798,18.381880168899453,-11.691557266767132,-4.108034086916365,-4.868435893332248,-15.842843651568906,-11.191674415062156,22.368848019438456,-3.177550201644653,-17.202994869273713,11.707925777150551,0.948986051200804,1.0
40.61060778679216,-10.912252144679448,68.7511735736662,4.451295727232803,-40.01269116922253,29.702801531286724,-52.17307523530595,-6.125582546652471,2.821792170829696,34.68626724827865,27.27791240886281,32.545881561570894,28.958732173182096,-1.3892755661256135,14.23912786828848,-17.621398773203456,27.518705911361504,-5.95622869694569,-18.05676750576786,-5.556096569475277,-10.753036912977754,-24.5300569807976,-12.533886813820214,2.1821531515500547,-22.43751546256037,17.093252531782273,5.225264586599561,0.36577228945087,5.6233199746713805,-3.96162605465656,2.134228057998881,7.231635297472547,2.4052849814252624,-19.594572280074225,5.236209690661389,-12.915092239466574,-2.5298479176921216,3.1031027311693613,-1.5029292195925996,2.9652598054990524,5.35904538325582,1.7927024046470903,0.0
-103.5026931481514,111.2735945533256,-25.593339355921422,62.78431119229292,-22.206682917364773,38.99449231898155,-54.305467853370295,-61.9896273073043,10.769502231613036,48.676480700173634,4.759187457522464,-7.473913148131313,-27.972414811651976,-9.07565852357501,-6.318648690486282,27.815366706050984,-24.64519525403533,-23.42018178562825,49.65782127486285,2.7238560277440818,-1.0928794153790755,-59.36105010576369,24.515727952182356,28.41418522676225,-11.326804697619863,-3.699523940050364,-7.221329872455835,7.080914503889624,-5.526730373844392,16.551632783302665,3.7058409427357866,-40.22540657481634,11.126762495443977,3.483783347110418,12.89146515324116,7.889862479818725,6.083724678357513,0.5275238142452178,-1.5043837602328891,-0.5603972126995511,-12.388454143860972,-11.742386880945942,1.0
65.20774750665889,3.1308426172638497,10.694351760183002,-39.24980042935111,-7.258235613444019,64.65368639003363,-48.636509319250976,-15.190544312826283,0.1507446232414001,22.63296239941578,20.072251540433903,15.72795775414856,17.570585868563743,3.921700272620713,28.94304516385942,-23.400668584639256,20.25489448671012,-11.753736354881186,-17.96319156343217,1.727011583499566,-14.125173088688516,-11.729392526395356,1.7400897738217411,-17.844554372185677,0.977089730699329,14.407185756434384,10.615531381881196,-1.672995824155122,-0.224518165780521,-9.297915081752905,2.151426063250511,-0.7739472778997813,9.36530503110528,-0.0144730444038279,-2.641892086029668,-1.9834861833519937,2.1736732808211565,-1.5618180485854654,7.27151840283862,-2.9552517425745632,-1.1788965273284688,5.39861337099422,0.0
46.0779716033078,-10.812745219072838,8.998925848463966,-8.919971294431535,-35.962275984407505,49.06636820737459,-11.16186656998278,-39.48393362260061,38.9488455553125,-54.6888703297831,-49.52701640899971,-41.90133647005237,-33.42580189575644,-1.0955365785691324,-9.237583249584434,34.13865058108382,-7.925247479731008,5.155607733397558,6.110227369675864,-15.622029058529836,32.983221009794654,-19.34701836959355,-4.011831397703982,13.305908339706733,5.567550188315098,17.268039548193567,31.100337815034244,-16.91090503119056,-15.438107960291475,13.517838270897128,-1.6676487199455918,-5.829614485974502,-10.600227167889887,0.5010418837979067,1.2957140150139266,17.006391521860735,-4.605922393797938,-9.951146392766464,21.858454597206467,13.77862065087756,-18.62326443978869,1.7299951893816303,0.0
27.305979925327996,-55.59155258198636,-73.68540975079104,-47.94550821397427,-9.733571826160333,52.2666816362089,34.87398408965392,46.39895727559084,118.98553977388391,-9.082801312427325,-9.215518416847464,25.887845832871477,-3.969529654603925,26.333507894324715,-44.50348498374575,14.88901263516846,7.194588710799062,-42.66287852330056,23.80324156474168,28.919946937393707,-24.24195613911837,14.814668589565324,1.0635026754965582,14.834442003204916,28.453685361956744,-5.501573595045753,1.8865247961503384,-2.593743682045895,-6.823139730671329,16.33916609986204,-8.004580628468965,-13.502972516091209,-1.3422036376125444,8.159926081955884,-4.321557012873102,-8.580209340523593,8.324479204292059,-3.636880174022818,-6.080528743735056,-19.67564268659726,-3.300615961672785,17.494716542926223,1.0
-88.05935216575016,-3.610630747633704,-7.134279323937565,31.97318000885017,-27.36346834187946,-8.401795429713927,-21.296409505081847,28.392578438437692,-7.8211280908313725,9.873933398103336,28.795222924637454,-26.894862153882425,-20.950440884329,1.6788849380045126,-21.628187167387527,-12.408888165118569,33.826525009110995,-8.159476522663251,1.513959073089225,5.57490629484272,40.25837904490741,11.988115283799823,-4.089524138279928,10.540602647006107,18.35874033558759,-10.663575142299822,-6.715541960337852,14.31932523363836,-8.733637655551005,6.996562294480398,8.522632858224684,6.991822335003497,-5.49140202478754,-4.579787011411591,-6.345252859481465,-14.177398249773654,-5.685789365941774,-17.64437401224949,8.283723296970074,-8.061263377261193,10.34848158332082,-2.500419423403079,1.0
